,nodes_pred,nodes_Conv_clas,nodes_Dense_clas,kernel_size,strides,learning_rate_pred,learning_rate_clas,batch_sizes_pred,batch_sizes_clas,val_treshold_pred,val_treshold_clas,max_val_amount_pred,max_val_amount_clas,val_freq_pred,val_freq_clas,EPOCHS_pred,EPOCHS_clas,time_steps,trials,brain_areas,mse_pred,mse_clas,true_positive_clas,true_negative_clas,STOP_pred,STOP_clas,time,brain_area
2617,100,35,5,10,2,0.0001,0.0001,200,50,1e-10,1e-09,200,50,100,2,15,20,100,1000,1000,0.032310038033915876,0.22330071887274028,0.0,1.0,Max_epochs,Max Epochs,25.57419991493225,776
2618,100,20,5,2,1,0.005,5e-05,200,50,1e-10,1e-09,200,100,100,2,15,30,100,1000,1000,0.8818936760103477,0.2192277833038923,0.0,1.0,Max_epochs,Max Epochs,25.970750093460083,776
2619,125,40,5,4,3,5e-05,1e-05,50,50,1e-09,1e-08,100,100,100,10,25,40,100,1000,1000,0.03212464859724893,0.22531081015145174,0.0,1.0,Max val increment,Max Epochs,36.83840894699097,776
2620,125,40,5,4,3,5e-05,1e-05,50,50,1e-09,1e-08,100,100,100,10,40,25,100,1000,1000,0.03370298947928483,0.23549692881269235,0.0,1.0,Max val increment,Max Epochs,31.87343716621399,776
2621,125,40,15,4,3,1e-05,1e-05,50,50,1e-09,1e-10,100,100,100,10,40,40,100,1000,1000,0.03083751231167775,0.22550844071586673,0.0,1.0,Max val increment,Max Epochs,41.23935794830322,776
2622,125,40,5,4,3,5e-05,1e-05,50,50,1e-08,1e-08,100,100,100,10,40,30,100,1000,1000,0.030969406111819132,0.24172675506072883,0.0,1.0,Max val increment,Max Epochs,34.7029550075531,776
2623,125,20,5,4,3,5e-05,1e-05,50,25,1e-09,1e-10,100,100,100,10,40,25,100,1000,1000,0.03258952074573953,0.22383488651743352,0.0,1.0,Max val increment,Max Epochs,32.43310499191284,776
2624,125,20,5,8,3,5e-05,1e-05,50,50,1e-08,1e-08,100,100,50,2,40,20,100,1000,1000,0.03211077906934244,0.23218770059998917,0.0,1.0,Max val increment,Max Epochs,29.544251918792725,776
2625,125,40,5,4,3,5e-05,1e-05,50,25,1e-08,1e-08,100,100,50,2,15,20,100,1000,1000,0.029545116536890778,0.2314740050602582,0.0,1.0,Max val increment,Max val increment,25.538060665130615,776
2626,125,25,5,8,3,1e-05,0.0001,50,25,1e-08,1e-10,100,100,50,2,15,20,100,1000,1000,0.031600157348326254,0.2115232767188756,0.0,1.0,Max val increment,Max Epochs,31.89723801612854,776
2627,125,25,15,2,3,5e-05,1e-05,50,50,1e-08,1e-08,100,100,50,2,15,30,100,1000,1000,0.029317532934321548,0.22705448147053495,0.0,1.0,Max val increment,Max Epochs,29.82476282119751,776
2628,125,20,5,4,3,5e-05,0.0001,50,25,1e-08,1e-10,100,100,50,2,15,35,100,1000,1000,0.03036273979860619,0.22741855858318957,0.0,1.0,Max val increment,Max val increment,25.224298000335693,776
2629,125,40,5,8,3,5e-05,5e-05,50,50,1e-08,1e-08,100,100,50,2,15,20,100,1000,1000,0.02568854947590674,0.23268252000926365,0.0,1.0,Max val increment,Max Epochs,25.723863124847412,776
2630,125,25,5,2,3,5e-05,0.0001,50,25,1e-10,1e-08,100,100,50,2,15,30,100,1000,1000,0.027941947433741503,0.2253920911558573,0.0,1.0,Max val increment,Max val increment,30.59770393371582,776
2631,125,25,5,2,3,1e-05,5e-05,50,25,1e-09,1e-10,100,100,50,5,20,15,100,1000,1000,0.030917545631307993,0.22892245086858773,0.0,1.0,Max val increment,Max Epochs,29.370296955108643,776
2632,125,20,15,8,3,5e-05,1e-05,50,50,1e-08,1e-08,100,100,50,5,20,35,100,1000,1000,0.0311731314647855,0.22529456103136625,0.0,1.0,Max val increment,Max Epochs,31.75017499923706,776
2633,125,25,5,4,3,5e-05,0.0001,50,25,1e-10,1e-10,100,100,50,5,40,35,100,1000,1000,0.027341220208652543,0.21998164536567583,0.0,1.0,Max val increment,Max Epochs,25.603554010391235,776
2634,125,40,5,2,3,5e-05,0.005,50,50,1e-08,1e-08,100,200,50,5,40,15,100,1000,1000,0.030403200417547436,0.2224316312993062,0.0,1.0,Max val increment,Max Epochs,35.4889280796051,776
2635,125,45,5,2,3,5e-05,0.0001,50,25,1e-10,1e-08,100,100,50,5,40,35,100,1000,1000,0.03125741691626317,0.22463846384814792,0.0,1.0,Max val increment,Max val increment,25.946565866470337,776
2636,125,25,5,8,3,1e-05,5e-05,100,25,1e-08,1e-10,100,100,50,5,40,40,100,1000,1000,0.031354982242472414,0.22278911314146677,0.0,1.0,Max val increment,Max val increment,30.51394295692444,776
2637,125,20,5,2,3,5e-05,0.0001,50,50,1e-10,1e-08,100,200,50,5,40,25,100,1000,1000,0.02834101130481451,0.22185029415348845,0.0,1.0,Max val increment,Max Epochs,31.035828113555908,776
2638,125,25,15,4,3,5e-05,1e-05,50,25,1e-08,1e-10,100,100,50,10,40,35,100,1000,1000,0.032624948798849314,0.2242803953945214,0.0,1.0,Max val increment,Max Epochs,30.783419847488403,776
2639,125,25,5,2,3,5e-05,5e-05,100,50,1e-10,1e-09,100,200,50,5,40,15,100,1000,1000,0.030494079015775232,0.22736648006970062,0.0,1.0,Max val increment,Max Epochs,29.6694278717041,776
2640,125,40,5,2,3,5e-05,0.0001,50,25,1e-08,1e-08,100,100,50,10,15,35,100,1000,1000,0.03166156293973837,0.21922344373493055,0.0,1.0,Max val increment,Max Epochs,26.285835027694702,776
2641,125,25,5,8,3,1e-05,0.005,100,25,1e-08,1e-08,100,50,50,5,15,40,100,1000,1000,0.032830672281274974,0.22222123723806123,0.0,1.0,Max_epochs,Max val increment,28.76621913909912,776
2642,125,20,5,2,3,5e-05,0.0001,50,50,1e-09,1e-10,100,100,50,5,40,20,100,1000,1000,0.030280546707647994,0.22688327208926956,0.0,1.0,Max val increment,Max Epochs,29.222420930862427,776
2643,125,45,5,4,3,5e-05,5e-05,50,25,1e-10,1e-09,100,50,50,10,15,25,100,1000,1000,0.029622610789315492,0.21671614945464127,0.0,1.0,Max val increment,Max Epochs,32.31099605560303,776
2644,125,25,15,2,3,5e-05,0.0001,100,50,1e-08,1e-08,100,200,50,5,40,35,100,1000,1000,0.03174164554792268,0.22481091689772148,0.0,1.0,Max val increment,Max Epochs,32.388678312301636,776
2645,125,25,5,8,3,5e-05,1e-05,50,25,1e-10,1e-10,100,100,50,10,15,20,100,1000,1000,0.03236405625767618,0.24811957903125767,0.0,1.0,Max val increment,Max Epochs,26.893490314483643,776
2646,125,40,5,2,3,5e-05,0.005,50,25,1e-08,1e-08,100,50,25,5,15,30,100,1000,1000,0.03132300579122598,0.22250381469599415,0.0,1.0,Max val increment,Max val increment,23.799165964126587,776
2647,125,20,5,2,3,5e-05,5e-05,100,50,1e-10,1e-09,100,100,50,10,40,15,100,1000,1000,0.032176453050510166,0.22217851392031548,0.0,1.0,Max val increment,Max Epochs,34.43868589401245,776
2648,125,25,5,4,3,1e-05,0.0001,50,25,1e-08,1e-08,100,50,25,5,15,35,100,1000,1000,0.02809913806250547,0.22415318608304485,0.0,1.0,Max val increment,Max val increment,30.48887300491333,776
2649,125,25,20,8,3,5e-05,0.0001,100,50,1e-08,1e-10,100,200,50,5,40,40,100,1000,1000,0.02705767206340554,0.22065447330914587,0.0,1.0,Max val increment,Max Epochs,27.68499779701233,776
2650,125,45,5,2,3,5e-05,5e-05,50,25,1e-10,1e-09,100,50,25,10,15,25,100,1000,1000,0.030730842603417942,0.22810337529325192,0.0,1.0,Max val increment,Max Epochs,25.75099492073059,776
2651,125,25,15,2,3,5e-05,0.005,50,25,1e-08,1e-08,100,100,50,5,40,30,100,1000,1000,0.031057686205065462,0.1957642440094878,0.2852852852852853,0.9250374812593704,Max val increment,Max val increment,26.816637992858887,776
2652,175,15,10,6,1,1e-06,0.005,200,10,1e-10,1e-09,50,50,50,2,25,30,100,1000,1000,0.03201524885343199,0.2242302939319364,0.0,1.0,Max val increment,Max val increment,26.245877027511597,776
2653,150,35,25,6,2,5e-06,0.005,200,5,1e-10,1e-09,50,50,50,2,25,40,100,1000,1000,0.03098347553434944,0.22637293686074303,0.0,1.0,Max_epochs,Max val increment,29.696277141571045,776
2654,175,30,20,10,1,0.0001,0.0001,200,10,1e-10,1e-09,50,50,50,2,25,30,100,1000,1000,0.03191805288689521,0.22264899355565415,0.0,1.0,Max val increment,Max val increment,23.767305850982666,776
2655,150,15,10,6,2,1e-06,5e-05,200,10,1e-10,1e-09,50,50,50,2,25,25,100,1000,1000,0.03174889835699392,0.226012916928742,0.0,1.0,Max val increment,Max val increment,25.848262786865234,776
2656,150,35,25,6,1,5e-06,0.0001,200,5,1e-10,1e-09,50,50,50,2,25,30,100,1000,1000,0.030836008066773314,0.22038732703913283,0.0,1.0,Max val increment,Max val increment,25.750875234603882,776
2657,175,30,20,6,2,1e-06,0.005,200,10,1e-10,1e-09,50,100,50,2,25,40,100,1000,1000,0.027517172109632965,0.22218215249807918,0.0,1.0,Max_epochs,Max val increment,30.352913856506348,776
2658,150,15,10,10,1,0.0001,5e-05,200,5,1e-10,1e-09,50,50,50,10,25,30,100,1000,1000,0.032598183453418285,0.22618212902171966,0.0,1.0,Max val increment,Max val increment,24.18519616127014,776
2659,175,35,20,6,1,1e-06,0.0001,200,10,1e-10,1e-09,50,100,50,2,25,25,100,1000,1000,0.030570144021070576,0.22210259691099407,0.0,1.0,Max val increment,Max val increment,26.193395137786865,776
2660,150,15,25,6,2,5e-06,0.0001,200,10,1e-10,1e-09,50,50,50,10,25,40,100,1000,1000,0.031135205511065113,0.16347699652924605,0.9039039039039038,0.7211394302848576,Max_epochs,Max val increment,32.7027850151062,776
2661,50,15,25,6,2,1e-06,0.0001,200,10,1e-10,1e-09,50,50,100,10,25,40,100,1000,1000,0.03505313627589643,0.22230374916074974,0.0,1.0,Max_epochs,Max val increment,27.51548480987549,776
2662,50,35,25,6,2,0.0001,0.0001,200,10,1e-10,1e-09,50,50,50,10,25,40,100,1000,1000,0.03160770569964556,0.1809568570359719,0.46846846846846846,0.8725637181409296,Max val increment,Max val increment,27.72503089904785,776
2663,50,30,10,10,1,5e-06,5e-05,200,5,1e-10,1e-09,50,50,50,2,25,30,100,1000,1000,0.035846335013341356,0.22542242155459954,0.0,1.0,Max val increment,Max val increment,24.367814302444458,776
2664,175,15,20,6,2,1e-06,0.005,200,10,1e-10,1e-09,50,100,100,10,25,25,100,1000,1000,0.033451238714837725,0.24815172573656175,0.0,1.0,Max val increment,Max Epochs,28.974665880203247,776
2665,50,35,20,6,1,0.0001,0.0001,200,10,1e-10,1e-09,50,50,50,2,25,30,100,1000,1000,0.03146741489078096,0.22231183134006297,0.0,1.0,Max val increment,Max val increment,22.834989070892334,776
2666,150,15,10,6,1,5e-06,5e-05,200,5,1e-10,1e-09,50,100,100,10,25,40,100,1000,1000,0.031863768446724665,0.20526129838405188,0.19519519519519518,0.95952023988006,Max_epochs,Max Epochs,34.99484324455261,776
2667,50,30,25,10,2,1e-06,0.0001,200,10,1e-10,1e-09,50,50,50,2,25,35,100,1000,1000,0.032237364764232355,0.2437965103679218,0.0,1.0,Max val increment,Max val increment,26.060131072998047,776
2668,50,35,20,6,1,0.0001,0.005,200,5,1e-10,1e-09,50,50,100,10,25,30,100,1000,1000,0.03272840340488424,0.22194123951135195,0.0,1.0,Max val increment,Max val increment,25.28987693786621,776
2669,50,15,10,6,2,1e-06,0.0001,200,10,1e-10,1e-09,50,100,50,2,25,25,100,1000,1000,0.03250838585273245,0.22278073506995005,0.0,1.0,Max val increment,Max val increment,25.01111125946045,776
2670,50,30,25,6,1,5e-06,5e-05,200,10,1e-10,1e-09,50,50,100,10,25,40,100,1000,1000,0.03080583807202589,0.21496870524780734,0.0,1.0,Max_epochs,Max val increment,28.4189510345459,776
2671,50,35,20,10,2,0.0001,0.0001,200,5,1e-10,1e-09,50,100,50,2,20,20,100,1000,1000,0.032194675095605294,0.22312212734434866,0.0,1.0,Max val increment,Max val increment,23.306665897369385,776
2672,150,15,10,6,1,5e-06,0.005,200,10,1e-10,1e-09,50,50,50,10,20,20,100,1000,1000,0.028228838578603244,0.22281861526399116,0.0,1.0,Max_epochs,Max val increment,28.641606092453003,776
2673,50,30,15,10,1,1e-06,1e-05,200,5,1e-09,1e-09,200,100,25,10,40,15,100,1000,1000,0.03118672833838792,0.2247124806105799,0.0,1.0,Max_epochs,Max Epochs,34.170414209365845,776
2674,50,30,15,10,1,1e-06,1e-05,200,5,1e-09,1e-09,200,100,25,10,30,15,100,1000,1000,0.03215745884279539,0.22413309223467684,0.0,1.0,Max_epochs,Max val increment,30.7575261592865,776
2675,50,30,15,10,1,1e-06,1e-05,200,5,1e-09,1e-09,200,100,25,2,20,35,100,1000,1000,0.031799411482567166,0.22301555512174862,0.0,1.0,Max_epochs,Max val increment,28.00680184364319,776
2676,50,45,15,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,5,15,20,100,1000,1000,0.032976558120139055,0.23167203917425058,0.0,1.0,Max val increment,Max val increment,26.396177768707275,776
2677,50,30,15,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,5,15,20,100,1000,1000,0.03428888454306307,0.2291198549769081,0.12912912912912913,0.9310344827586207,Max_epochs,Max Epochs,28.089982986450195,776
2678,50,30,15,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,5,15,20,100,1000,1000,0.030482778363000125,0.2231065112244825,0.0,1.0,Max val increment,Max Epochs,25.76086688041687,776
2679,50,30,25,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,5,15,20,100,1000,1000,0.03147224796770357,0.22574878985679708,0.0,1.0,Max val increment,Max Epochs,27.380732774734497,776
2680,50,25,15,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,10,15,35,100,1000,1000,0.02541267459965319,0.22679795952686618,0.0,1.0,Max val increment,Max val increment,27.36182999610901,776
2681,50,45,25,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,5,15,20,100,1000,1000,0.0325666448967482,0.22330984192258568,0.0,1.0,Max_epochs,Max val increment,27.89610505104065,776
2682,50,25,15,10,3,1e-06,1e-05,100,50,1e-08,1e-09,50,50,50,10,15,35,100,1000,1000,0.03316305548065628,0.23712550837562285,0.0,1.0,Max val increment,Max Epochs,26.122761964797974,776
2683,50,30,20,10,1,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,5,15,20,100,1000,1000,0.03535307920271446,0.2613477788632517,0.012012012012012012,0.992503748125937,Max_epochs,Max Epochs,28.1167950630188,776
2684,50,25,15,8,3,1e-06,0.005,100,50,1e-08,1e-09,50,50,50,10,15,30,100,1000,1000,0.0256580415856128,0.2333748235322249,0.0,1.0,Max val increment,Max Epochs,24.640990257263184,776
2685,50,30,5,4,2,1e-06,1e-05,100,50,1e-08,1e-09,50,50,50,5,15,35,100,1000,1000,0.0320579244308852,0.22606481645064413,0.0,1.0,Max val increment,Max Epochs,26.115417957305908,776
2686,50,25,25,10,1,1e-06,0.005,100,5,1e-09,1e-09,200,200,25,2,20,35,100,1000,1000,0.030715040957227116,0.22808538490472036,0.0,1.0,Max val increment,Max val increment,30.24703311920166,776
2687,50,45,20,8,3,1e-06,1e-05,100,5,1e-09,1e-10,200,100,25,2,20,15,100,1000,1000,0.0333747467500409,0.22651819760099362,0.0,1.0,Max val increment,Max val increment,30.315235137939453,776
2688,50,25,5,10,1,1e-06,0.005,100,5,1e-09,1e-09,200,100,25,2,20,35,100,1000,1000,0.0316991172859262,0.22223159977478957,0.0,1.0,Max val increment,Max val increment,27.160537242889404,776
2689,50,30,5,4,3,1e-06,0.0001,100,5,1e-09,1e-09,200,200,25,2,20,35,100,1000,1000,0.030587374462340562,0.22341189960742625,0.0,1.0,Max val increment,Max val increment,28.43250823020935,776
2690,50,25,20,10,2,1e-06,0.005,100,5,1e-09,1e-10,200,100,25,2,20,25,100,1000,1000,0.030358554199940303,0.2240226966261348,0.0,1.0,Max_epochs,Max val increment,30.32469606399536,776
2691,50,15,15,8,1,1e-06,1e-05,100,5,1e-09,1e-09,200,100,25,2,40,15,100,1000,1000,0.02438236816817267,0.22208292361765505,0.0,1.0,Max val increment,Max val increment,31.62283182144165,776
2692,50,30,5,10,3,1e-06,0.0001,100,5,1e-09,1e-09,200,200,25,2,30,15,100,1000,1000,0.03249608389547653,0.22338093969187195,0.0,1.0,Max val increment,Max val increment,28.978643894195557,776
2693,50,25,25,4,2,1e-05,0.005,100,5,1e-09,1e-10,200,100,25,2,40,15,100,1000,1000,0.030358738502866536,0.22342631811355199,0.0,1.0,Max val increment,Max val increment,31.912832021713257,776
2694,50,15,5,8,1,1e-06,0.0001,100,25,1e-09,1e-09,200,100,25,2,30,40,100,1000,1000,0.03329114677030287,0.22141140154239772,0.0,1.0,Max val increment,Max val increment,33.14701581001282,776
2695,50,30,20,10,3,1e-06,0.0001,100,5,1e-09,1e-10,200,200,25,2,40,30,100,1000,1000,0.032140922643378325,0.2231076311925281,0.0,1.0,Max val increment,Max val increment,33.395363092422485,776
2696,75,25,5,4,2,1e-06,1e-05,200,25,1e-09,1e-09,200,100,25,2,30,15,100,1000,1000,0.03164510232568275,0.2509398649875285,0.972972972972973,0.025487256371814093,Max_epochs,Max Epochs,30.137026071548462,776
2697,50,25,5,4,2,1e-06,1e-05,100,25,1e-09,1e-09,200,100,25,2,40,15,100,1000,1000,0.0299610491439713,0.25331144231442376,1.0,0.0,Max val increment,Max Epochs,30.75184202194214,776
2698,50,25,5,4,2,5e-06,1e-05,200,25,1e-09,1e-09,200,100,25,2,30,15,100,1000,1000,0.031931007747831516,0.22426403359566377,0.0,1.0,Max_epochs,Max val increment,29.181908130645752,776
2699,50,25,5,4,2,1e-06,1e-05,100,25,1e-09,1e-09,200,100,25,2,40,15,100,1000,1000,0.028254021813918874,0.25031942300490606,0.8048048048048048,0.10194902548725637,Max val increment,Max Epochs,29.677124977111816,776
2700,50,15,5,2,1,0.005,0.005,25,5,1e-08,1e-08,50,50,25,2,15,15,100,1000,1000,0.03473390701121017,0.22267064470663847,0.0,1.0,Max val increment,Max val increment,21.672466278076172,696
2701,50,15,5,2,1,0.005,0.005,25,5,1e-08,1e-08,50,50,25,2,15,15,100,1000,1000,0.03284095921912042,0.2253806639246796,0.0,1.0,Max val increment,Max val increment,21.68790316581726,696
2702,50,15,5,4,1,0.005,0.0001,50,5,1e-08,1e-09,50,100,25,2,15,20,100,1000,1000,0.03489704956685976,0.225394809803468,0.0,1.0,Max val increment,Max Epochs,26.776788234710693,696
2703,50,20,10,6,2,0.005,0.005,25,10,1e-09,1e-10,50,50,50,5,15,25,100,1000,1000,0.03466916686806948,0.22276932465980198,0.0,1.0,Max val increment,Max val increment,21.996366024017334,696
2704,50,25,15,2,3,0.0001,5e-05,25,25,1e-10,1e-08,50,200,25,10,15,30,100,1000,1000,0.02229317630979329,0.17790923868921787,0.003003003003003003,1.0,Max val increment,Max Epochs,24.535396099090576,696
2705,50,30,20,8,3,0.005,1e-05,50,50,1e-08,1e-10,100,100,25,2,15,25,100,1000,1000,0.04455979815671206,0.22241945095756255,0.0,1.0,Max val increment,Max Epochs,22.864858150482178,696
2706,50,35,25,10,1,0.005,0.0001,25,25,1e-10,1e-09,50,50,50,5,15,15,100,1000,1000,0.029626690156013564,0.22182044101305481,0.0,1.0,Max val increment,Max val increment,22.521201133728027,696
2707,50,40,20,4,2,0.0001,5e-05,50,10,1e-08,1e-09,50,50,25,10,15,35,100,1000,1000,0.019893269257049206,0.01678115368852114,0.954954954954955,0.9895052473763118,Max val increment,Max Epochs,26.77087712287903,696
2708,50,45,20,6,1,0.005,0.005,100,10,1e-09,1e-08,50,200,100,10,20,35,100,1000,1000,0.03905101621627443,0.2240417369935234,0.0,1.0,Max val increment,Max val increment,26.641541242599487,696
2709,75,15,5,4,3,5e-05,5e-05,50,50,1e-09,1e-10,50,200,100,5,20,40,100,1000,1000,0.019906618439480682,0.2569760773722918,1.0,0.0,Max_epochs,Max Epochs,36.419581174850464,696
2710,75,25,15,2,2,0.0001,5e-05,50,5,1e-10,1e-10,50,200,100,5,20,40,100,1000,1000,0.018161620354474044,0.005397471232423133,1.0,0.992503748125937,Max val increment,Max val increment,39.97174119949341,696
2711,75,25,15,2,2,1e-05,5e-05,100,5,1e-09,1e-10,50,200,100,5,20,40,100,1000,1000,0.0191305550923071,0.011861667565367082,0.972972972972973,0.992503748125937,Max_epochs,Max Epochs,37.01026797294617,696
2712,100,25,15,2,2,5e-06,5e-05,25,5,1e-08,1e-08,200,50,100,10,20,40,100,1000,1000,0.01799023507999372,0.05284303759183457,0.9579579579579579,0.9985007496251874,Max_epochs,Max val increment,57.3807578086853,696
2713,125,40,10,4,3,1e-05,5e-05,25,5,1e-09,1e-08,200,100,50,5,15,20,100,1000,1000,0.01867878150160379,0.07814000846740776,1.0,0.9970014992503748,Max_epochs,Max Epochs,50.84089970588684,696
2714,150,15,10,8,2,5e-05,1e-05,200,5,1e-10,1e-09,200,100,50,5,15,20,100,1000,1000,0.021161739426085933,0.09238514856814942,0.8678678678678678,0.9880059970014993,Max_epochs,Max Epochs,28.004425048828125,696
2715,175,40,5,4,1,5e-05,5e-05,200,50,1e-08,1e-08,100,200,100,5,25,15,100,1000,1000,0.020422054216973996,0.23646847565860044,0.0,1.0,Max_epochs,Max Epochs,29.665100812911987,696
2716,50,15,10,8,2,1e-05,0.0001,50,25,1e-09,1e-08,100,50,25,10,25,40,100,1000,1000,0.019217980675403222,0.009553059927603982,0.987987987987988,0.9880059970014993,Max_epochs,Max Epochs,44.617746353149414,696
2717,75,15,5,8,2,5e-06,0.0001,100,25,1e-09,1e-09,200,50,25,10,30,40,100,1000,1000,0.01893659622020983,0.009842921424023945,0.984984984984985,0.9880059970014993,Max_epochs,Max Epochs,35.81858015060425,696
2718,50,15,15,8,2,1e-06,0.0001,50,25,1e-09,1e-08,200,50,25,10,35,20,100,1000,1000,0.02417873491121671,0.0272575720310155,0.963963963963964,0.974512743628186,Max_epochs,Max Epochs,52.97157907485962,696
2719,125,15,10,8,2,1e-05,0.0001,200,10,1e-08,1e-10,100,200,100,10,30,20,100,1000,1000,0.019732494054206264,0.06409099640124408,1.0,0.9760119940029985,Max_epochs,Max Epochs,29.23112201690674,696
2720,50,15,10,8,2,5e-06,0.0001,200,10,1e-08,1e-10,200,200,100,10,35,20,100,1000,1000,0.015740135052491604,0.03513505132490729,1.0,0.9535232383808095,Max_epochs,Max Epochs,29.96538805961609,696
2721,100,15,10,8,2,1e-05,0.0001,25,10,1e-08,1e-10,100,200,100,10,35,20,100,1000,1000,0.017308130123890524,0.17640845470595753,0.24324324324324326,1.0,Max val increment,Max Epochs,41.839993953704834,696
2722,50,35,5,2,3,5e-06,1e-05,200,25,1e-10,1e-09,200,200,100,5,35,30,100,1000,1000,0.022893667704007997,0.22248149843148246,0.0,1.0,Max_epochs,Max Epochs,29.71194863319397,696
2723,75,25,15,10,2,1e-05,0.005,25,5,1e-08,1e-08,100,200,100,2,40,40,100,1000,1000,0.017905017067135574,0.02881819895905284,0.9819819819819819,0.9955022488755623,Max val increment,Max val increment,65.6043872833252,696
2724,50,15,20,10,2,5e-05,0.005,200,50,1e-08,1e-08,200,200,100,2,40,15,100,1000,1000,0.018713324023566673,0.1375806300592182,0.4864864864864865,0.9985007496251874,Max_epochs,Max Epochs,29.595890998840332,696
2725,50,25,15,6,2,1e-05,0.0001,25,5,1e-08,1e-10,50,200,100,5,30,15,100,1000,1000,0.017461551167895623,0.08617976774544038,0.7747747747747747,1.0,Max val increment,Max Epochs,47.843562841415405,696
2726,75,15,5,8,3,5e-06,5e-05,200,10,1e-10,1e-08,100,200,100,10,35,35,100,1000,1000,0.020274450995928943,0.22460723006954222,0.0,1.0,Max_epochs,Max Epochs,31.554888010025024,696
2727,50,30,15,8,2,1e-05,1e-05,25,25,1e-08,1e-09,200,50,25,10,40,40,100,1000,1000,0.017782280150835442,0.21797412733267035,0.0,1.0,Max val increment,Max val increment,53.17230486869812,696
2728,50,35,20,6,2,5e-05,0.005,200,10,1e-08,1e-09,200,50,25,2,40,20,100,1000,1000,0.01911511152623084,0.049253805170506613,0.933933933933934,0.9835082458770614,Max_epochs,Max val increment,30.224526166915894,696
2729,125,35,5,2,2,1e-06,0.005,50,50,1e-08,1e-09,100,50,25,10,40,20,100,1000,1000,0.016395684748181878,0.2248020897838218,0.0,1.0,Max_epochs,Max Epochs,67.11176705360413,696
2730,50,15,20,6,3,1e-05,0.0001,25,10,1e-10,1e-09,200,50,25,2,25,20,100,1000,1000,0.017451906821090473,0.008688307292325007,0.972972972972973,0.9970014992503748,Max val increment,Max Epochs,42.385331869125366,696
2731,75,15,20,6,3,5e-06,0.0001,200,5,1e-08,1e-09,100,50,25,2,40,20,100,1000,1000,0.019441652062922504,0.20608976689006298,0.0,1.0,Max_epochs,Max val increment,31.6252121925354,696
2732,150,25,10,10,2,0.0001,5e-05,100,25,1e-09,1e-10,200,100,50,5,15,25,100,1000,1000,0.01793735829836616,0.032976022227447686,0.993993993993994,0.9940029985007496,Max_epochs,Max Epochs,29.59584903717041,696
2733,50,25,10,10,2,0.0001,5e-05,25,25,1e-09,1e-10,200,100,50,5,20,25,100,1000,1000,0.016136105298335337,0.019027638251396826,1.0,0.9820089955022488,Max val increment,Max Epochs,48.342360973358154,696
2734,100,25,10,10,2,0.0001,5e-05,50,25,1e-09,1e-10,200,100,50,5,15,25,100,1000,1000,0.021303432278463933,0.044174360523291864,0.975975975975976,0.9970014992503748,Max_epochs,Max Epochs,34.695828914642334,696
2735,50,25,10,10,2,0.005,5e-05,25,25,1e-09,1e-10,200,100,50,5,20,25,100,1000,1000,0.03144462763396856,0.2234758975739705,0.0,1.0,Max val increment,Max val increment,25.843437910079956,696
2736,75,15,5,2,2,1e-06,0.0001,100,5,1e-09,1e-08,200,100,50,5,15,25,100,1000,1000,0.02874483917546739,0.13561462656853862,0.6576576576576577,0.9235382308845578,Max_epochs,Max Epochs,31.42412304878235,696
2737,50,15,5,2,2,0.0001,5e-05,25,25,1e-09,1e-10,200,100,50,5,30,15,100,1000,1000,0.018537651447546353,0.2206850861757215,0.0,1.0,Max val increment,Max Epochs,33.585124015808105,696
2738,125,35,20,10,2,0.0001,0.0001,50,50,1e-09,1e-08,200,100,50,5,15,25,100,1000,1000,0.01963419335197391,0.14401652676471136,0.15015015015015015,0.9985007496251874,Max_epochs,Max Epochs,35.293102979660034,696
2739,50,40,15,6,3,5e-06,1e-05,25,5,1e-09,1e-10,200,50,50,5,20,15,100,1000,1000,0.016477399425871366,0.196453707418196,0.0,1.0,Max_epochs,Max Epochs,52.57244682312012,696
2740,50,45,5,2,2,0.0001,5e-05,25,25,1e-09,1e-08,100,100,50,5,15,25,100,1000,1000,0.017923367620637686,0.18163020160419163,0.0,1.0,Max val increment,Max Epochs,36.73880314826965,696
2741,50,15,10,10,2,0.005,0.0001,50,25,1e-09,1e-10,200,100,50,5,15,25,100,1000,1000,0.03843752699711086,0.2260655619987215,0.0,1.0,Max val increment,Max val increment,25.808065176010132,696
2742,75,15,20,6,2,5e-06,5e-05,25,50,1e-09,1e-08,200,50,50,10,30,15,100,1000,1000,0.0186792361754395,0.20313689829724382,0.0,1.0,Max_epochs,Max Epochs,67.64873600006104,696
2743,50,35,5,2,2,1e-06,5e-05,100,5,1e-09,1e-10,100,100,50,5,20,25,100,1000,1000,0.026746848263006554,0.16269617805245695,0.0,1.0,Max_epochs,Max Epochs,33.137356996536255,696
2744,75,15,5,10,1,0.0001,0.0001,25,25,1e-09,1e-08,200,50,50,5,40,15,100,1000,1000,0.018364072183848047,0.13255718573333394,0.6906906906906907,0.9985007496251874,Max val increment,Max Epochs,36.07208299636841,696
